"player_id","player_name","team","slug_anterior","slug_verificado_nuevo","cambia","sorare_exists","sorare_display_name","sorare_birth_day","sorare_active_club","club_match","sorare_url","external_source_url","source_used","verification_status","original_review_notes","claude_decision","claude_notes"
"c1ccdc8d-ab32-4750-886b-1d690d0256e9","Jozhua Vertrouwd","Rayo Vallecano","jozhua-vertrouwd","jozhua-vertrouwd","no","yes","Jozhua Vertrouwd","2004-08-21","Rayo Vallecano","yes","https://sorare.com/football/players/jozhua-vertrouwd","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"95e66feb-6a70-421f-97ba-451b6a7d9211","Simon Eriksson","Racing de Santander","lars-simon-albin-eriksson","lars-simon-albin-eriksson","no","yes","Simon Eriksson","2006-04-24","Real Racing Club de Santander","yes","https://sorare.com/football/players/lars-simon-albin-eriksson","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"c5eaca7e-ef2f-4cb8-b438-7cef03f85fb7","Julián Alvarez","Atlético de Madrid","julian-alvarez","julian-alvarez","no","yes","Julián Álvarez","2000-01-31","Atlético de Madrid","yes","https://sorare.com/football/players/julian-alvarez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"80162cef-93c5-48b1-9c67-934d3421b6cc","Pepelu","Valencia CF","jose-luis-garcia-vaya","jose-luis-garcia-vaya","no","yes","Pepelu","1998-08-11","Valencia CF","yes","https://sorare.com/football/players/jose-luis-garcia-vaya","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"75a8627f-9cbd-488b-83f3-0eafee41b645","Ayoze Pérez","Villarreal CF","ayoze-perez-gutierrez","ayoze-perez-gutierrez","no","yes","Ayoze Pérez","1993-07-29","Villarreal CF","yes","https://sorare.com/football/players/ayoze-perez-gutierrez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"086e4467-31e7-4087-9fad-3d121ec57b86","González de Zárate","RCD Espanyol","urko-gonzalez-de-zarate-quiros","urko-gonzalez-de-zarate-quiros","no","yes","Urko González De Zarate","2001-03-20","RCD Espanyol de Barcelona","yes","https://sorare.com/football/players/urko-gonzalez-de-zarate-quiros","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"b97a00a3-64cb-45f7-b9cb-7a270c54478b","Ionuț Radu","Celta de Vigo","ionu-andrei-radu","ionu-andrei-radu","no","yes","Ionuț Radu","1997-05-28","RC Celta","yes","https://sorare.com/football/players/ionu-andrei-radu","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"37a63399-9548-4e54-8edd-9af447953417","Georges Mikautadze","Villarreal CF","georges-mikautadze","georges-mikautadze","no","yes","Georges Mikautadze","2000-10-31","Villarreal CF","yes","https://sorare.com/football/players/georges-mikautadze","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"b640e93b-0d5b-4da9-b204-299114e1ce32","Íñigo Vicente","Racing de Santander","inigo-vicente-elorduy","inigo-vicente-elorduy","no","yes","Iñigo Vicente","1998-01-06","Real Racing Club de Santander","yes","https://sorare.com/football/players/inigo-vicente-elorduy","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"473c30b5-67ce-4476-8533-27708a5e7088","Federico Redondo","Elche CF","federico-redondo-solari","federico-redondo-solari","no","yes","Federico Redondo","2003-01-18","Elche CF","yes","https://sorare.com/football/players/federico-redondo-solari","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"35cecf19-00ae-4abd-a82b-ca0fbf0d1c95","Lee Kang-in","Atlético de Madrid","kang-in-lee","kang-in-lee","no","yes","Kang-In Lee","2001-02-19","Atlético de Madrid","yes","https://sorare.com/football/players/kang-in-lee","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"2d51fbed-d580-4e0a-a130-fe24d4d6ea3c","Dani Lorenzo","Málaga CF","daniel-lorenzo-guerrero","daniel-lorenzo-guerrero","no","yes","Dani Lorenzo","2003-04-05","Málaga CF","yes","https://sorare.com/football/players/daniel-lorenzo-guerrero","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"d2747238-8bed-442a-bcbb-ca064f8aa359","Julen Agirrezabala","Racing de Santander","julen-agirrezabala-astulez","julen-agirrezabala-astulez","no","yes","Julen Agirrezabala","2000-12-26","Real Racing Club de Santander","yes","https://sorare.com/football/players/julen-agirrezabala-astulez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"5cc85ed0-85cc-44c5-9e15-45132c30b569","Jules Koundé","FC Barcelona","jules-kounde","jules-kounde","no","yes","Jules Koundé","1998-11-12","FC Barcelona","yes","https://sorare.com/football/players/jules-kounde","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"cb1093fc-9567-4bce-91ee-1f8b7eb20696","Paco Cortés","Levante UD","francisco-cortes-gracia","francisco-cortes-gracia","no","yes","Paco Cortés","2007-08-11","Levante UD","yes","https://sorare.com/football/players/francisco-cortes-gracia","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"02d65b88-ecf1-4fe5-9f57-63d0153a0824","Rubén García Santos","CA Osasuna","ruben-garcia-santos","ruben-garcia-santos","no","yes","Rubén García","1993-07-14","CA Osasuna","yes","https://sorare.com/football/players/ruben-garcia-santos","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"4a07b7dc-4d06-4af5-8a2b-d874824e07a7","Oso","Sevilla FC","joaquin-martinez-gauna","joaquin-martinez-gauna","no","yes","Oso","2003-07-09","Sevilla FC","yes","https://sorare.com/football/players/joaquin-martinez-gauna","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"56576d67-64c1-47be-bf5c-936f9e7ea6ff","Thomas Lemar","Atlético de Madrid","thomas-lemar","thomas-lemar","no","yes","Thomas Lemar","1995-11-12","Atlético de Madrid","yes","https://sorare.com/football/players/thomas-lemar","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"0a158998-e52d-4e85-899f-3c470a78e65b","Lucas Boyé","Deportivo Alavés","lucas-ariel-boye","lucas-ariel-boye","no","yes","Lucas Boyé","1996-02-28","D. Alavés","yes","https://sorare.com/football/players/lucas-ariel-boye","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"cdbbf768-89b6-479c-aa28-883017ba97ea","Wojciech Szczęsny","FC Barcelona","wojciech-szczesny","wojciech-szczesny","no","yes","Wojciech Szczęsny","1990-04-18","FC Barcelona","yes","https://sorare.com/football/players/wojciech-szczesny","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"94c61042-be73-4543-aefb-645266e3bf67","Íñigo Arguibide","CA Osasuna","inigo-arguibide-goni","inigo-arguibide-goni","no","yes","Íñigo Arguibide","2005-04-19","CA Osasuna","yes","https://sorare.com/football/players/inigo-arguibide-goni","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"815aa8f3-92ae-481c-be2e-ec4b06450e95","Karim Adeyemi","FC Barcelona","karim-adeyemi","karim-adeyemi","no","yes","Karim Adeyemi","2002-01-18","FC Barcelona","yes","https://sorare.com/football/players/karim-adeyemi","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"bdff3ac1-6006-4656-af2d-8b9565db3600","Andreas Christensen","FC Barcelona","andreas-christensen","andreas-christensen","no","yes","Andreas Christensen","1996-04-10","FC Barcelona","yes","https://sorare.com/football/players/andreas-christensen","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"68177454-76e7-4083-a186-b8b20533a8bc","Héctor Fort","FC Barcelona","hector-fort-garcia","hector-fort-garcia","no","yes","Héctor Fort","2006-08-02","FC Barcelona","yes","https://sorare.com/football/players/hector-fort-garcia","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"fec608d8-ec5f-4002-82fc-9e545d4365e0","Obed Vargas","Atlético de Madrid","obed-vaargas","obed-vaargas","no","yes","Obed Vargas","2005-08-05","Atlético de Madrid","yes","https://sorare.com/football/players/obed-vaargas","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"52e89026-302c-4566-9d73-aa23374362d5","Marc Casadó","FC Barcelona","marc-casado-torras","marc-casado-torras","no","yes","Marc Casadó","2003-09-14","FC Barcelona","yes","https://sorare.com/football/players/marc-casado-torras","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"3a2f38e9-9bb0-44fb-96c5-b49fe02b8ce4","Fede Valverde","Real Madrid","federico-santiago-valverde-dipetta","federico-santiago-valverde-dipetta","no","yes","Federico Valverde","1998-07-22","Real Madrid","yes","https://sorare.com/football/players/federico-santiago-valverde-dipetta","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"c16e9e25-17c5-4651-9efc-b85e6ab60300","Dani Olmo","FC Barcelona","daniel-olmo-carvajal","daniel-olmo-carvajal","no","yes","Dani Olmo","1998-05-07","FC Barcelona","yes","https://sorare.com/football/players/daniel-olmo-carvajal","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"b851bdc1-9714-4213-96e6-a3dccb7b25bf","Jesse Bisiwu","FC Barcelona","jesse-bisiwu","jesse-bisiwu","no","yes","Jesse Bisiwu","2008-01-22","FC Barcelona","yes","https://sorare.com/football/players/jesse-bisiwu","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"68fe3217-4572-42fa-8b1c-82b8eaef62bd","Ronald Araujo","FC Barcelona","ronald-federico-araujo-da-silva","ronald-federico-araujo-da-silva","no","yes","Ronald Araújo","1999-03-07","Liverpool FC","no","https://sorare.com/football/players/ronald-federico-araujo-da-silva","","Sorare GraphQL API","REVIEW_CLUB_MISMATCH","all mapped audit","ACCEPT","CONFIRMADO: cedido al Liverpool para 2026-27 (agosto 2026), verificado en prensa oficial. El slug es correcto, solo el campo 'team' de vuestra app está desactualizado."
"3bb26c78-2726-40b7-a5d7-27d09254a8f9","Iván Villar","Celta de Vigo","ivan-villar-martinez","ivan-villar-martinez","no","yes","Iván Villar","1997-07-09","RC Celta","yes","https://sorare.com/football/players/ivan-villar-martinez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"aa4c4b47-fd60-4eb0-8722-aaac23bac283","Altay Bayındır","Celta de Vigo","altay-bayindir","altay-bayindir","no","yes","Altay Bayındır","1998-04-14","RC Celta","yes","https://sorare.com/football/players/altay-bayindir","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"fa56c48c-6919-4b72-a273-57dc86c8dc83","Óscar Valentín","Rayo Vallecano","oscar-valentin-martin-luengo","oscar-valentin-martin-luengo","no","yes","Óscar Valentín","1994-08-20","Rayo Vallecano","yes","https://sorare.com/football/players/oscar-valentin-martin-luengo","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"953e3f60-8220-400f-944f-2c371ae92337","Aitor Ruibal","Real Betis","aitor-ruibal-garcia","aitor-ruibal-garcia","no","yes","Aitor Ruibal","1996-03-22","Real Betis","yes","https://sorare.com/football/players/aitor-ruibal-garcia","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"0a94572c-8b72-475b-97cd-66495dd03367","Alemao","Rayo Vallecano","alexandre-zurawski","alexandre-zurawski","no","yes","Alemão","1998-04-01","Rayo Vallecano","yes","https://sorare.com/football/players/alexandre-zurawski","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"cf72c269-319c-4707-8bc1-761d23aa9d63","Abdoulaye Faye","Celta de Vigo","abdoulaye-faye","abdoulaye-faye","no","yes","Abdoulaye Faye","2004-09-22","RC Celta","yes","https://sorare.com/football/players/abdoulaye-faye","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"8372dd0d-a918-45ae-9996-bba848e57829","Ilaix Moriba","Celta de Vigo","moriba-kourouma-kourouma","moriba-kourouma-kourouma","no","yes","Ilaix Moriba","2003-01-19","RC Celta","yes","https://sorare.com/football/players/moriba-kourouma-kourouma","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"08833ca0-9a58-44d7-ae7b-52c62ca2a813","Carles Aleñá","Deportivo Alavés","carles-alena-castillo","carles-alena-castillo","no","yes","Carles Aleñà","1998-01-05","D. Alavés","yes","https://sorare.com/football/players/carles-alena-castillo","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"e0828a4d-4e50-4507-9070-26cbdaef0835","Yoel Lago","Celta de Vigo","yoel-lago-amil","yoel-lago-amil","no","yes","Yoel Lago","2004-03-25","","unknown","https://sorare.com/football/players/yoel-lago-amil","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"727ea219-82df-4212-be5b-7709c335acb5","Álex Baena","Atlético de Madrid","alejandro-baena-rodriguez","alejandro-baena-rodriguez","no","yes","Álex Baena","2001-07-20","Atlético de Madrid","yes","https://sorare.com/football/players/alejandro-baena-rodriguez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"0a1f909d-ac0c-4f97-bad4-d7d33dd7f57c","Hugo Álvarez Antúnez","Celta de Vigo","hugo-alvarez-antunez","hugo-alvarez-antunez","no","yes","Hugo Álvarez","2003-07-02","RC Celta","yes","https://sorare.com/football/players/hugo-alvarez-antunez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"e8b71b68-a09f-453f-a802-62c21b55749f","Eric Puerto Huerta","Deportivo de La Coruña","eric-puerto-huerta","eric-puerto-huerta","no","yes","Eric Puerto","2002-10-28","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/eric-puerto-huerta","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"13cc7f6b-3ee8-4835-b42a-766a0ec10cac","Álvaro Fernández Llorente","Deportivo de La Coruña","alvaro-fernandez-llorente","alvaro-fernandez-llorente","no","yes","Álvaro Fernández","1998-04-13","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/alvaro-fernandez-llorente","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"50faa1a6-99b4-41f4-8581-4da5666d0f39","Isi Palazón","Rayo Vallecano","isaac-palazon-camacho","isaac-palazon-camacho","no","yes","Isi Palazón","1994-12-27","Rayo Vallecano","yes","https://sorare.com/football/players/isaac-palazon-camacho","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"fdb9b7f1-058b-4cf8-8e3f-e7eebd75e762","Sergio Camello","Rayo Vallecano","sergio-camello-perez","sergio-camello-perez","no","yes","Sergio Camello","2001-02-10","Rayo Vallecano","yes","https://sorare.com/football/players/sergio-camello-perez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"067a6fd3-cdd1-4ec4-8858-e05deb04dd86","Borja Iglesias","Celta de Vigo","borja-iglesias-quintas","borja-iglesias-quintas","no","yes","Borja Iglesias","1993-01-17","RC Celta","yes","https://sorare.com/football/players/borja-iglesias-quintas","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"584ba638-c54f-45a5-a2d8-215f7f8fd73c","Jones El-Abdellaoui","Celta de Vigo","jones-el-abdellaoui","jones-el-abdellaoui","no","yes","Jones El Abdellaoui","2006-01-12","","unknown","https://sorare.com/football/players/jones-el-abdellaoui","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"c85baa02-5101-47a5-bc94-212ce21a107f","Rodrigo Mendoza","Atlético de Madrid","rodrigo-mendoza-martinez-moya","rodrigo-mendoza-martinez-moya","no","yes","Rodrigo Mendoza","2005-03-15","Atlético de Madrid","yes","https://sorare.com/football/players/rodrigo-mendoza-martinez-moya","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"b1876719-9385-42a1-9f0d-1134f969a2b0","Carlos Martín","Atlético de Madrid","carlos-martin-dominguez","carlos-martin-dominguez","no","yes","Carlos Martín","2002-04-22","Atlético de Madrid","yes","https://sorare.com/football/players/carlos-martin-dominguez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"eff9028b-7f7d-4f0e-976e-ed9f0989e5af","Carles Pérez","Celta de Vigo","carles-perez-sayol","carles-perez-sayol","no","yes","Carles Pérez","1998-02-16","RC Celta","yes","https://sorare.com/football/players/carles-perez-sayol","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"2c910ffb-8ed3-491f-be5b-2861bc5dac9a","Hugo Sotelo","Celta de Vigo","hugo-sotelo","hugo-sotelo","no","yes","Hugo Sotelo","2003-12-19","Levante UD","no","https://sorare.com/football/players/hugo-sotelo","","Sorare GraphQL API","REVIEW_CLUB_MISMATCH","all mapped audit","LIKELY_ACCEPT_STALE_TEAM","Nombre y fecha de nacimiento son un identificador único y coinciden, así que muy probablemente es la misma persona y el slug es correcto; lo más probable es que sea un traspaso/cesión reciente que vuestro campo 'team' aún no refleja (como confirmé para Araujo y Mastantuono), no un fallo de identidad. Recomiendo aceptar el slug pero además programar una actualización periódica del campo 'team' de la app contra una fuente en vivo (LaLiga oficial o Sorare) para estos casos de traspaso."
"3dc392a4-ae8e-40ac-b379-f4e2084b8e26","Marc Bartra","Real Betis","marc-bartra-aregall","marc-bartra-aregall","no","yes","Marc Bartra","1991-01-15","Real Betis","yes","https://sorare.com/football/players/marc-bartra-aregall","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"31558a05-93aa-4b5e-882e-9a9e7a613a99","Diego Conde","Real Betis","diego-jose-conde-alcolado","diego-jose-conde-alcolado","no","yes","Diego Conde","1998-10-28","Real Betis","yes","https://sorare.com/football/players/diego-jose-conde-alcolado","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"c8ce73a1-8dd2-492c-b939-8c28d161bbe3","Carlos Dotor","Celta de Vigo","carlos-dotor-gonzalez","carlos-dotor-gonzalez","no","yes","Carlos Dotor","2001-03-15","Málaga CF","no","https://sorare.com/football/players/carlos-dotor-gonzalez","","Sorare GraphQL API","REVIEW_CLUB_MISMATCH","all mapped audit","LIKELY_ACCEPT_STALE_TEAM","Nombre y fecha de nacimiento son un identificador único y coinciden, así que muy probablemente es la misma persona y el slug es correcto; lo más probable es que sea un traspaso/cesión reciente que vuestro campo 'team' aún no refleja (como confirmé para Araujo y Mastantuono), no un fallo de identidad. Recomiendo aceptar el slug pero además programar una actualización periódica del campo 'team' de la app contra una fuente en vivo (LaLiga oficial o Sorare) para estos casos de traspaso."
"f437e9c9-44e2-47cb-9954-bfce7b14e87a","Unai Nuñez","Celta de Vigo","unai-nunez-gestoso","unai-nunez-gestoso","no","yes","Unai Núñez","1997-01-30","RCD Espanyol de Barcelona","no","https://sorare.com/football/players/unai-nunez-gestoso","","Sorare GraphQL API","REVIEW_CLUB_MISMATCH","all mapped audit","LIKELY_ACCEPT_STALE_TEAM","Nombre y fecha de nacimiento son un identificador único y coinciden, así que muy probablemente es la misma persona y el slug es correcto; lo más probable es que sea un traspaso/cesión reciente que vuestro campo 'team' aún no refleja (como confirmé para Araujo y Mastantuono), no un fallo de identidad. Recomiendo aceptar el slug pero además programar una actualización periódica del campo 'team' de la app contra una fuente en vivo (LaLiga oficial o Sorare) para estos casos de traspaso."
"362a8ea1-b4ee-4efa-aedf-acde61622776","Arnau Comas","Deportivo de La Coruña","arnau-comas-freixas-2000-04-11","arnau-comas-freixas-2000-04-11","no","yes","Arnau Comas","2000-04-11","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/arnau-comas-freixas-2000-04-11","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"0c22e773-ffdb-4c11-ad38-5f5d529d833e","Álvaro Valles","Real Betis","alvaro-valles-rosa","alvaro-valles-rosa","no","yes","Álvaro Valles","1997-07-25","Real Betis","yes","https://sorare.com/football/players/alvaro-valles-rosa","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"00dc9ab8-680f-4b5a-b445-13d904f15747","Miguel Román González","Celta de Vigo","miguel-roman-gonzalez","miguel-roman-gonzalez","no","yes","Miguel Román","2002-12-26","RC Celta","yes","https://sorare.com/football/players/miguel-roman-gonzalez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"5e8d0b8c-054c-4913-ab45-b6dc59494b12","Diego Llorente","Real Betis","diego-javier-llorente-rios","diego-javier-llorente-rios","no","yes","Diego Llorente","1993-08-16","Real Betis","yes","https://sorare.com/football/players/diego-javier-llorente-rios","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"bbdbfee9-63e4-4b91-8df4-9559c138ba90","Javi Rueda","Celta de Vigo","javier-rueda-garcia","javier-rueda-garcia","no","yes","Javi Rueda","2002-05-08","RC Celta","yes","https://sorare.com/football/players/javier-rueda-garcia","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"71e3d85c-017f-4948-a921-67bd2002a193","Marcos Alonso Mendoza","Celta de Vigo","marcos-alonso-mendoza","marcos-alonso-mendoza","no","yes","Marcos Alonso","1990-12-28","RC Celta","yes","https://sorare.com/football/players/marcos-alonso-mendoza","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"6249946a-4bf7-4c70-be66-4f8746845b5a","Izan Merino Rodríguez","Málaga CF","izan-merino-rodriguez","izan-merino-rodriguez","no","yes","Izan Merino","2006-04-15","Málaga CF","yes","https://sorare.com/football/players/izan-merino-rodriguez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"e9b10bb1-fff6-4dfa-b17d-1cfe6ad446ab","Enzo Bardelli","Levante UD","enzo-bardeli","enzo-bardeli","no","yes","Enzo Bardeli","2001-04-11","Levante UD","yes","https://sorare.com/football/players/enzo-bardeli","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"52eba425-72bd-4468-9bab-ffc66f1c5863","Éder Militão","Real Madrid","eder-gabriel-militao","eder-gabriel-militao","no","yes","Éder Militão","1998-01-18","Real Madrid","yes","https://sorare.com/football/players/eder-gabriel-militao","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"6eba214a-0281-4a08-95c3-c63625313d97","Morten Hjulmand","Atlético de Madrid","morten-hjulmand","morten-hjulmand","no","yes","Morten Hjulmand","1999-06-25","Atlético de Madrid","yes","https://sorare.com/football/players/morten-hjulmand","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"74331f3a-9a24-4d92-a187-17a7fce635c6","Dean Huijsen","Real Madrid","dean-donny-huijsen","dean-donny-huijsen","no","yes","Dean Huijsen","2005-04-14","Real Madrid","yes","https://sorare.com/football/players/dean-donny-huijsen","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"d93d81a5-4437-4585-b64c-9d3d8fa114df","Charlie Patiño","Deportivo de La Coruña","charlie-patino","charlie-patino","no","yes","Charlie Patino","2003-10-17","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/charlie-patino","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"7d8727ac-cea6-4e07-a7e5-e29ed3a6100a","Teun Gijselhart","Deportivo de La Coruña","teun-gijselhart","teun-gijselhart","no","yes","Teun Gijselhart","2005-04-06","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/teun-gijselhart","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"7dbc58dd-94e9-4df3-85f4-ab3eed73542a","Ez Abde","Real Betis","abdessamad-ezzalzouli","abdessamad-ezzalzouli","no","yes","Abde","2001-12-17","Real Betis","yes","https://sorare.com/football/players/abdessamad-ezzalzouli","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"1edddec9-b341-4131-a26c-5bc471d9b5b4","Tchouameni","Real Madrid","aurelien-tchouameni","aurelien-tchouameni","no","yes","Aurélien Tchouaméni","2000-01-27","Real Madrid","yes","https://sorare.com/football/players/aurelien-tchouameni","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"92e5cfe9-97d6-42ed-95c2-057efe7b8d64","Zakaria Eddahchouri","Deportivo de La Coruña","zakaria-eddahchouri","zakaria-eddahchouri","no","yes","Zakaria Eddahchouri","2000-05-11","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/zakaria-eddahchouri","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"21f56f64-0ff8-4d96-b171-05644b1d9379","Miguel Loureiro","Deportivo de La Coruña","miguel-loureiro-ameijeda","miguel-loureiro-ameijeda","no","yes","Miguel Loureiro Ameijenda","1996-11-21","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/miguel-loureiro-ameijeda","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"17aef964-64a7-46ae-93cb-fc243f987421","Alejandro Iturbe","Elche CF","alejandro-iturbe-encabo","alejandro-iturbe-encabo","no","yes","Alejandro Iturbe","2003-09-02","Elche CF","yes","https://sorare.com/football/players/alejandro-iturbe-encabo","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"3e2be6c5-a873-47fd-9002-4eb95e6065a6","Josan Ferrández","Elche CF","jose-antonio-fernandez-pomares","jose-antonio-fernandez-pomares","no","yes","Josan Ferrández","1989-12-03","Elche CF","yes","https://sorare.com/football/players/jose-antonio-fernandez-pomares","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"94f959f1-a421-46a7-8dcb-fb282d13fe58","David Mella Boullón","Deportivo de La Coruña","david-mella-boullon","david-mella-boullon","no","yes","David Mella","2005-05-23","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/david-mella-boullon","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"99f1c664-eedf-46d0-9d01-dc146dcf3ce3","Diego Villares","Deportivo de La Coruña","diego-villares-yanez","diego-villares-yanez","no","yes","Diego Villares","1996-06-17","Real Club Deportivo de La Coruña","yes","https://sorare.com/football/players/diego-villares-yanez","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
"d0133aff-8459-48af-9235-555e17329bab","Ibrahima Konaté","Real Madrid","ibrahima-konate","ibrahima-konate","no","yes","Ibrahima Konaté","1999-05-25","Real Madrid","yes","https://sorare.com/football/players/ibrahima-konate","","Sorare GraphQL API","VERIFIED_API_IDENTITY","all mapped audit","ACCEPT",""
